Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2024 - 2025,2025 Spring,GRAD,GRAD,Courtney,Werner,,NURS,5465,401,8,10,1,0,0,0,0,0,0,0,0,19
2024 - 2025,2025 Spring,GRAD,GRAD,Martha,Yee,,NURS,5466,401,5,3,0,0,0,0,0,0,0,0,0,8
2024 - 2025,2025 Spring,GRAD,GRAD,Collin,Naugher,,NURS,5467,400,12,1,0,0,0,0,0,0,0,0,0,13
2024 - 2025,2025 Spring,GRAD,GRAD,Collin,Naugher,,NURS,5467,401,5,4,0,0,0,0,0,0,0,0,0,9
2024 - 2025,2025 Spring,GRAD,GRAD,Courtney,Morse,,NURS,5610,10,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Kira,Short,,NURS,5610,10,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Jodie,Moore,Sayda Major,NURS,5640,452,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Baneen,Manekia,Sayda Major,NURS,5640,453,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Mary,Roberts,Sayda Major,NURS,5640,454,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Erika,Diniz-Borkar,Veronica Cedillo,NURS,5645,451,0,0,0,0,0,0,7,0,0,0,0,7
2024 - 2025,2025 Spring,GRAD,GRAD,Juan Carlos,Higuera,,NURS,5650,1,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Corina,Salinas,,NURS,5650,2,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Corina,Salinas,,NURS,5650,3,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Juan Carlos,Higuera,,NURS,5650,7,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Jeffrey,Yarbrough,Phyllis Wood,NURS,5660,453,0,0,0,0,0,0,8,0,0,0,0,8
2024 - 2025,2025 Spring,GRAD,GRAD,Connie,Karvas,Phyllis Wood,NURS,5660,455,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Shari,Khorsandi,Phyllis Wood,NURS,5660,456,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Amanda,Mendez,Phyllis Wood,NURS,5660,457,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Loree,Elliott,Phyllis Wood,NURS,5660,458,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Heather,Gerarde,Phyllis Wood,NURS,5660,459,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Barbara,Taylor,Phyllis Wood,NURS,5660,460,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Cindy,Joffrion Moss,Phyllis Wood,NURS,5660,462,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Darla,Porter,Phyllis Wood,NURS,5660,463,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Rose,Julian,Phyllis Wood,NURS,5660,464,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Kathleen,Garza,Phyllis Wood,NURS,5660,465,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Joy,Keeton,Phyllis Wood,NURS,5660,466,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Phyllis,Wood,,NURS,5660,467,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Betty,Brown-Trask,Phyllis Wood,NURS,5660,468,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Charisse,Rivers,Phyllis Wood,NURS,5660,469,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Daisy,Williams,Phyllis Wood,NURS,5660,470,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Christie,Ramirez,Katherine Sandlin,NURS,5685,451,0,0,0,0,0,0,7,0,0,0,0,7
2024 - 2025,2025 Spring,GRAD,GRAD,Regina,Urban,,NURS,6305,1,5,3,0,0,0,0,0,0,1,0,0,9
2024 - 2025,2025 Spring,GRAD,GRAD,Kristine,Cope,Cynthia Plonien,NURS,6307,400,10,3,0,0,0,0,0,0,2,0,0,15
2024 - 2025,2025 Spring,GRAD,GRAD,Stephanie,Spohr,Cynthia Plonien,NURS,6307,400,10,3,0,0,0,0,0,0,2,0,0,15
2024 - 2025,2025 Spring,GRAD,GRAD,Kristine,Cope,Cynthia Plonien; Dianne Ross; Stephanie Spohr,NURS,6307,401,16,3,0,0,0,0,0,0,0,0,0,19
2024 - 2025,2025 Spring,GRAD,GRAD,Kimberly,Hatchel,Christi Nguyen; Cynthia Plonien; Jan Phillips; Michelle Hampton,NURS,6320,400,16,0,0,0,1,0,0,0,0,0,0,17
2024 - 2025,2025 Spring,GRAD,GRAD,Kimberly,Hatchel,Amber Arnold; Cynthia Plonien; Jan Phillips; Michelle Hampton,NURS,6320,401,9,2,0,0,0,0,0,0,0,0,0,11
2024 - 2025,2025 Spring,GRAD,GRAD,Jan,Phillips,Adelaine Cunningham; Amber Arnold; Cynthia Casey; Cynthia Plonien; Rhonda Winegar; Sandra Laird,NURS,6322,400,22,11,0,0,0,0,0,0,0,0,0,33
2024 - 2025,2025 Spring,GRAD,GRAD,Cathryn,Brown,Cynthia Casey; Cynthia Plonien; Kimberly Siniscalchi; Kristine Cope; Maura Bernasconi; Shirley Aycock,NURS,6323,400,6,2,0,1,1,0,0,0,1,0,0,11
2024 - 2025,2025 Spring,GRAD,GRAD,Cathryn,Brown,Cynthia Casey; Cynthia Plonien; Dianne Ross; Kimberly Siniscalchi; Kirsten Drake; Kristine Cope; Maura Bernasconi; Michelle Hampton; Sandra Laird; Shirley Aycock; Tiffany Trent,NURS,6323,401,12,7,1,0,0,0,0,0,1,0,0,21
2024 - 2025,2025 Spring,GRAD,GRAD,Dianne,Ross,Cynthia Plonien; Kristine Cope; Sharon Blackerby,NURS,6324,401,25,3,0,0,0,0,0,0,0,0,0,28
2024 - 2025,2025 Spring,GRAD,GRAD,Kirsten,Drake,Cathryn Brown; Christi Nguyen; Cynthia Plonien; Katherine Hitchcock; Kellie Kahveci; Kimberly Hatchel; Kimberly Siniscalchi; Kristine Cope; Maura Bernasconi; Michelle Hampton; Rhonda Winegar; Sharon Blackerby; Thomas Dombrowsky; Tiffany Trent,NURS,6326,400,11,6,0,0,0,0,0,0,4,0,0,21
2024 - 2025,2025 Spring,GRAD,GRAD,Cathryn,Brown,Cynthia Casey; Cynthia Plonien; Debra Hurd; Maura Bernasconi,NURS,6327,400,8,6,1,0,1,0,0,0,2,0,0,18
2024 - 2025,2025 Spring,GRAD,GRAD,Cathryn,Brown,Cynthia Casey; Cynthia Plonien; Maura Bernasconi,NURS,6327,401,11,2,0,0,1,0,0,0,0,0,0,14
2024 - 2025,2025 Spring,GRAD,GRAD,Tamara,Eades,Cynthia Plonien; Keri Draganic,NURS,6382,400,20,1,0,0,0,0,0,0,0,0,0,21
2024 - 2025,2025 Spring,GRAD,GRAD,Tamara,Eades,Cynthia Plonien,NURS,6382,401,12,0,0,0,1,0,0,0,0,0,0,13
2024 - 2025,2025 Spring,GRAD,GRAD,Tamara,Eades,Adelaine Cunningham; Cathryn Brown; Christi Nguyen; Cynthia Plonien; Deborah Behan; Kirsten Drake; Kristine Cope; Michelle Hampton; Rhonda Winegar; Sharon Blackerby,NURS,6620,400,0,0,0,0,0,0,9,0,0,0,0,9
2024 - 2025,2025 Spring,GRAD,GRAD,Cathryn,Brown,Christi Nguyen; Cynthia Plonien; Deborah Behan; Debra Hurd; Jan Phillips; Kellie Kahveci; Kimberly Hatchel; Kimberly Siniscalchi; Kirsten Drake; Kristine Cope; Michelle Hampton; Rhonda Winegar; Sharon Blackerby; Thomas Dombrowsky; Tiffany Trent,NURS,6621,400,0,0,0,0,0,0,21,0,0,0,0,21
2024 - 2025,2025 Spring,GRAD,GRAD,Tamara,Eades,Christi Nguyen; Cynthia Plonien; Deborah Behan; Debra Hurd; Jan Phillips; Kellie Kahveci; Kimberly Hatchel; Kimberly Siniscalchi; Kirsten Drake; Kristine Cope; Michelle Hampton; Rhonda Winegar; Sharon Blackerby; Thomas Dombrowsky; Tiffany Trent,NURS,6621,400,0,0,0,0,0,0,21,0,0,0,0,21
2024 - 2025,2025 Spring,GRAD,GRAD,Mari,Tietze,,NURS-HI,5385,1,9,1,0,0,0,0,0,0,1,0,0,11
2024 - 2025,2025 Spring,GRAD,GRAD,Kristine,Cope,,NURS-HI,5386,1,9,1,0,0,0,0,0,0,1,0,0,11
2024 - 2025,2025 Spring,GRAD,GRAD,Keri,Draganic,,NURS-IS,5270,400,0,0,0,0,0,0,6,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Lindsay,Hermsdorfer,Courtney Werner,NURSC,5220,400,9,1,0,0,0,0,0,0,0,0,0,10
2024 - 2025,2025 Spring,GRAD,GRAD,Allison,Tuppeny,Sayda Major,NURSC,5315,400,1,7,3,0,1,0,0,0,2,0,0,14
2024 - 2025,2025 Spring,GRAD,GRAD,Sayda,Major,,NURSC,5315,403,1,7,1,0,0,0,0,0,6,0,0,15
2024 - 2025,2025 Spring,GRAD,GRAD,Melissa,Miller,Kyla Ripperger; Patti Parker,NURSC,5334,400,0,7,7,0,0,0,0,0,0,0,0,14
2024 - 2025,2025 Spring,GRAD,GRAD,Patti,Parker,Kyla Ripperger,NURSC,5334,402,0,5,5,0,0,0,0,0,0,0,0,10
2024 - 2025,2025 Spring,GRAD,GRAD,Sara,Moore,,NURSC,5350,400,6,1,0,0,0,0,0,0,0,0,0,7
2024 - 2025,2025 Spring,GRAD,GRAD,Sara,Moore,,NURSC,5350,401,14,0,0,0,0,0,0,0,0,0,0,14
2024 - 2025,2025 Spring,GRAD,GRAD,Daniel,O'Neill,,NURSC,5432,400,2,7,0,0,0,0,0,0,0,0,0,9
2024 - 2025,2025 Spring,GRAD,GRAD,Rhonda,Winegar,,NURSC,5433,401,1,3,4,0,0,0,0,0,1,0,0,9
2024 - 2025,2025 Spring,GRAD,GRAD,Patti,Parker,,NURSC,5461,400,0,8,2,0,0,0,0,0,0,0,0,10
2024 - 2025,2025 Spring,GRAD,GRAD,Patti,Parker,,NURSC,5461,401,1,5,2,0,0,0,0,0,1,0,0,9
2024 - 2025,2025 Spring,GRAD,GRAD,Keri,Draganic,,NURSC,5463,400,1,7,0,0,0,0,0,0,0,0,0,8
2024 - 2025,2025 Spring,GRAD,GRAD,Keri,Draganic,,NURSC,5463,401,6,3,0,0,0,0,0,0,0,0,0,9
2024 - 2025,2025 Spring,GRAD,GRAD,Lindsay,Hermsdorfer,Courtney Werner,NURSG,5220,400,9,6,0,0,0,0,0,0,0,0,0,15
2024 - 2025,2025 Spring,GRAD,GRAD,Allison,Tuppeny,Sayda Major,NURSG,5315,400,2,13,5,0,1,0,0,0,3,0,0,24
2024 - 2025,2025 Spring,GRAD,GRAD,Sayda,Major,,NURSG,5315,403,0,6,3,0,0,0,0,0,4,0,0,13
2024 - 2025,2025 Spring,GRAD,GRAD,Melissa,Miller,Kyla Ripperger; Patti Parker,NURSG,5334,400,0,6,9,0,0,0,0,0,1,0,0,16
2024 - 2025,2025 Spring,GRAD,GRAD,Patti,Parker,Kyla Ripperger,NURSG,5334,402,0,3,3,0,0,0,0,0,1,0,0,7
2024 - 2025,2025 Spring,GRAD,GRAD,Sara,Moore,,NURSG,5350,401,19,2,0,0,0,0,0,0,0,0,0,21
2024 - 2025,2025 Spring,GRAD,GRAD,Deborah,Behan,,NURSG,5367,402,15,2,0,0,0,0,0,0,0,0,0,17
2024 - 2025,2025 Spring,GRAD,GRAD,Daniel,O'Neill,,NURSG,5432,400,11,13,0,0,0,0,0,0,1,0,0,25
2024 - 2025,2025 Spring,GRAD,GRAD,Rhonda,Winegar,,NURSG,5433,400,2,3,3,0,0,0,0,0,0,0,0,8
2024 - 2025,2025 Spring,GRAD,GRAD,Rhonda,Winegar,,NURSG,5433,401,6,10,7,1,0,0,0,0,0,0,0,24
2024 - 2025,2025 Spring,GRAD,GRAD,Bethany,McClean,Doris Harvey; Jaquetta Reeves,NURSG,5434,400,5,1,1,0,0,0,0,0,0,0,0,7
2024 - 2025,2025 Spring,GRAD,GRAD,Bethany,McClean,Doris Harvey; Jaquetta Reeves,NURSG,5434,401,1,6,0,0,0,0,0,0,0,0,0,7
2024 - 2025,2025 Spring,GRAD,GRAD,Bradly,Masters,,OPMA,5361,20,4,5,0,0,0,0,0,0,0,0,0,9
2024 - 2025,2025 Spring,GRAD,GRAD,Qian,Shi,,OPMA,5364,70,41,0,0,0,0,0,0,0,0,0,0,41
2024 - 2025,2025 Spring,GRAD,GRAD,Junguang,Zhang,,OPMA,5364,71,45,5,0,0,0,2,0,0,0,0,0,52
2024 - 2025,2025 Spring,GRAD,GRAD,Junguang,Zhang,,OPMA,5364,72,42,8,0,0,0,0,0,0,0,0,0,50
2024 - 2025,2025 Spring,GRAD,GRAD,Edmund,Prater,,OPMA,5368,1,2,5,0,0,0,0,0,0,0,0,0,7
2024 - 2025,2025 Spring,GRAD,GRAD,Xinyu,Sun,,OPMA,5368,70,28,28,0,0,0,0,0,0,4,0,0,60
2024 - 2025,2025 Spring,GRAD,GRAD,Randall,Napier,,OPMA,5369,1,6,7,0,0,0,0,0,0,0,0,0,13
2024 - 2025,2025 Spring,GRAD,GRAD,Alper,Nakkas,,OPMA,6392,1,2,0,0,0,0,0,4,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,David,Coursey,,PAPP,5302,201,6,4,2,0,0,0,0,0,2,0,0,14
2024 - 2025,2025 Spring,GRAD,GRAD,David,Coursey,,PAPP,5302,302,21,9,0,0,0,0,0,0,0,0,0,30
2024 - 2025,2025 Spring,GRAD,GRAD,Alejandro,Rodriguez,,PAPP,5309,201,9,1,0,0,0,0,0,0,1,0,0,11
2024 - 2025,2025 Spring,GRAD,GRAD,Evan,Mistur,,PAPP,5345,101,4,2,0,0,0,0,0,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Evan,Mistur,,PAPP,5345,500,4,0,2,0,0,0,0,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Evan,Mistur,,PAPP,5350,201,6,2,0,0,0,0,0,0,0,0,0,8
2024 - 2025,2025 Spring,GRAD,GRAD,Jiwon,Suh,,PAPP,5351,1,8,2,0,0,0,0,0,0,0,0,0,10
2024 - 2025,2025 Spring,GRAD,GRAD,Emily,Nwakpuda,,PAPP,5355,201,11,1,0,0,0,0,0,0,2,0,0,14
2024 - 2025,2025 Spring,GRAD,GRAD,Emily,Nwakpuda,,PAPP,5358,1,7,0,0,0,0,0,0,0,1,0,0,8
2024 - 2025,2025 Spring,GRAD,GRAD,Emily,Nwakpuda,,PAPP,5358,101,21,1,0,0,0,0,0,0,1,0,0,23
2024 - 2025,2025 Spring,GRAD,GRAD,Joseph,Portugal,,PAPP,5399,2,9,0,0,0,0,0,0,0,0,0,0,9
2024 - 2025,2025 Spring,GRAD,GRAD,Alejandro,Rodriguez,,PAPP,5399,500,20,0,0,0,0,0,0,0,0,0,0,20
2024 - 2025,2025 Spring,GRAD,GRAD,Jiseul,Kim,,PAPP,6306,1,7,0,0,0,0,0,0,0,0,0,0,7
2024 - 2025,2025 Spring,GRAD,GRAD,Muhammad,Huda,,PHYS,5306,1,4,5,1,0,0,0,0,0,0,0,0,10
2024 - 2025,2025 Spring,GRAD,GRAD,Raquel,Castillo Fernandez,,PHYS,5308,1,4,8,2,0,0,0,0,0,0,0,0,14
2024 - 2025,2025 Spring,GRAD,GRAD,Yue,Deng,,PHYS,5309,1,6,5,0,0,0,0,0,0,0,0,0,11
2024 - 2025,2025 Spring,GRAD,GRAD,Qiming,Zhang,,PHYS,5312,1,14,1,0,0,0,0,0,0,0,0,0,15
2024 - 2025,2025 Spring,GRAD,GRAD,Amir,Shahmoradi,,PHYS,5391,3,9,0,0,0,0,0,0,0,0,0,0,9
2024 - 2025,2025 Spring,GRAD,GRAD,Julene,Paul,,PLAN,5303,201,12,1,0,0,0,0,0,0,0,0,0,13
2024 - 2025,2025 Spring,GRAD,GRAD,Deden,Rukmana,,PLAN,5308,1,17,2,0,0,0,0,0,0,0,0,0,19
2024 - 2025,2025 Spring,GRAD,GRAD,Taner,Ozdil,,PLAN,5311,1,5,1,0,0,0,0,0,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Alejandro,Rodriguez,,PLAN,5328,1,5,1,1,0,0,0,0,0,0,0,0,7
2024 - 2025,2025 Spring,GRAD,GRAD,Jiseul,Kim,,PLAN,5328,301,30,0,0,0,0,0,0,0,0,0,0,30
2024 - 2025,2025 Spring,GRAD,GRAD,Jianling,Li,,PLAN,5330,1,8,2,1,0,0,0,0,0,1,0,0,12
2024 - 2025,2025 Spring,GRAD,GRAD,Joseph,Portugal,,PLAN,5332,1,5,2,0,0,0,0,0,0,0,0,0,7
2024 - 2025,2025 Spring,GRAD,GRAD,Jianling,Li,,PLAN,5357,1,7,3,0,0,0,0,0,0,0,0,0,10
2024 - 2025,2025 Spring,GRAD,GRAD,Joseph,Portugal,,PLAN,5363,2,8,2,0,0,0,0,0,0,2,0,0,12
2024 - 2025,2025 Spring,GRAD,GRAD,Ariadna,Reyes-Sanchez,,PLAN,5370,101,14,1,0,0,0,0,0,0,1,0,0,16
2024 - 2025,2025 Spring,GRAD,GRAD,Ariadna,Reyes-Sanchez,,PLAN,5370,500,6,1,0,0,0,0,0,0,0,0,0,7
2024 - 2025,2025 Spring,GRAD,GRAD,Bai Linh,Hoang,,POLS,5327,1,4,3,1,0,0,0,0,0,0,0,0,8
2024 - 2025,2025 Spring,GRAD,GRAD,Brent,Sasley,,POLS,5332,1,4,1,2,0,0,0,0,0,0,0,0,7
2024 - 2025,2025 Spring,GRAD,GRAD,Bo Won,Kim,,POLS,5342,1,5,0,0,1,0,0,0,0,0,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Rachel,Baldridge,,PSYC,5127,1,11,1,0,0,0,0,0,0,0,0,0,12
2024 - 2025,2025 Spring,GRAD,GRAD,Logan,Watts,,PSYC,5324,1,22,0,0,0,0,0,0,0,0,0,0,22
2024 - 2025,2025 Spring,GRAD,GRAD,Michelle,Martin-Raugh,,PSYC,5326,1,15,0,0,0,0,0,0,0,0,0,0,15
2024 - 2025,2025 Spring,GRAD,GRAD,Logan,Watts,,PSYC,5342,1,7,7,0,0,0,0,0,0,0,0,0,14
2024 - 2025,2025 Spring,GRAD,GRAD,Larry,Martinez,,PSYC,5391,39,0,0,0,0,0,0,8,0,0,0,0,8
2024 - 2025,2025 Spring,GRAD,GRAD,Jared,Kenworthy,,PSYC,5407,1,16,4,0,0,0,1,0,0,0,0,0,21
2024 - 2025,2025 Spring,GRAD,GRAD,Linda,Perrotti,,PSYC,6101,1,0,0,0,0,0,0,22,0,0,0,0,22
2024 - 2025,2025 Spring,GRAD,GRAD,Steve,Isbell,,REAE,5314,1,6,1,0,0,0,1,0,0,0,0,0,8
2024 - 2025,2025 Spring,GRAD,GRAD,Sriram,Villupuram,,REAE,5321,1,1,4,0,0,0,0,0,0,1,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Jiyoon,Yoon,,SCED,5353,6,8,0,0,0,0,0,0,0,0,0,0,8
2024 - 2025,2025 Spring,GRAD,GRAD,Katherine,Hoover,,SCED,5354,106,11,0,0,0,0,0,0,0,0,0,0,11
2024 - 2025,2025 Spring,GRAD,GRAD,Kelly,Bergstrand,,SOCI,5303,1,7,0,0,0,0,0,0,0,0,0,0,7
2024 - 2025,2025 Spring,GRAD,GRAD,Robert,Kunovich,,SOCI,5304,1,3,2,0,0,0,0,0,0,1,0,0,6
2024 - 2025,2025 Spring,GRAD,GRAD,Maryam,Rafieifar,,SOCW,5301,1,21,8,0,0,0,0,0,0,0,0,0,29
2024 - 2025,2025 Spring,GRAD,GRAD,Maryam,Rafieifar,,SOCW,5301,2,18,7,0,1,1,0,0,0,0,0,0,27
2024 - 2025,2025 Spring,GRAD,GRAD,Maryam,Rafieifar,,SOCW,5301,3,12,8,3,1,3,0,0,0,1,0,0,28
2024 - 2025,2025 Spring,GRAD,GRAD,Traneika,Turner-Wentt,,SOCW,5301,4,22,0,0,0,0,0,0,0,5,0,0,27
2024 - 2025,2025 Spring,GRAD,GRAD,Traneika,Turner-Wentt,,SOCW,5301,6,22,3,1,0,1,0,0,0,3,0,0,30
2024 - 2025,2025 Spring,GRAD,GRAD,Yangjin,Park,,SOCW,5301,8,24,0,0,0,0,0,0,0,1,0,0,25
2024 - 2025,2025 Spring,GRAD,GRAD,Eusebius,Small,,SOCW,5303,2,7,18,0,0,1,0,0,0,1,0,0,27
2024 - 2025,2025 Spring,GRAD,GRAD,Morgan,PettyJohn,,SOCW,5303,3,22,5,1,0,1,0,0,0,1,0,0,30
2024 - 2025,2025 Spring,GRAD,GRAD,Mark,Frazier,,SOCW,5303,4,29,0,0,0,0,0,0,0,1,0,0,30
2024 - 2025,2025 Spring,GRAD,GRAD,Eusebius,Small,,SOCW,5303,5,10,11,3,0,2,0,0,0,4,0,0,30
2024 - 2025,2025 Spring,GRAD,GRAD,Mark,Frazier,,SOCW,5303,6,29,0,0,0,1,0,0,0,0,0,0,30
2024 - 2025,2025 Spring,GRAD,GRAD,Mark,Frazier,,SOCW,5303,7,13,0,0,0,0,0,0,0,0,0,0,13
2024 - 2025,2025 Spring,GRAD,GRAD,Mark,Frazier,,SOCW,5303,8,26,0,0,0,1,0,0,0,0,0,0,27
2024 - 2025,2025 Spring,GRAD,GRAD,Kristin,Mapson,,SOCW,5303,9,24,1,1,2,3,0,0,0,1,0,0,32
2024 - 2025,2025 Spring,GRAD,GRAD,James,Langford,,SOCW,5304,1,23,3,1,0,1,0,0,0,1,0,0,29
2024 - 2025,2025 Spring,GRAD,GRAD,Irma,Mireles,,SOCW,5304,2,22,3,0,0,3,0,0,0,1,0,0,29
2024 - 2025,2025 Spring,GRAD,GRAD,Jennifer,O'Brien,,SOCW,5304,4,19,6,1,0,3,0,0,0,1,0,0,30
2024 - 2025,2025 Spring,GRAD,GRAD,Karla,Arenas-Itotia,,SOCW,5304,5,19,5,0,1,0,0,0,0,5,0,0,30
2024 - 2025,2025 Spring,GRAD,GRAD,Karla,Arenas-Itotia,,SOCW,5304,6,24,1,0,0,3,0,0,0,1,0,0,29
2024 - 2025,2025 Spring,GRAD,GRAD,Pamela,Johnson,,SOCW,5304,7,17,4,2,0,0,0,0,0,3,0,0,26
2024 - 2025,2025 Spring,GRAD,GRAD,Dianna,Jones,,SOCW,5306,1,26,1,0,0,0,0,0,0,2,0,0,29
2024 - 2025,2025 Spring,GRAD,GRAD,Kelli,Rogers,,SOCW,5306,2,15,4,0,0,1,0,0,0,3,0,0,23
2024 - 2025,2025 Spring,GRAD,GRAD,Destiney,Kinsey,,SOCW,5306,3,12,0,0,0,3,0,0,0,1,0,0,16
2024 - 2025,2025 Spring,GRAD,GRAD,Kelli,Rogers,,SOCW,5306,7,23,5,0,0,1,0,0,0,1,0,0,30
2024 - 2025,2025 Spring,GRAD,GRAD,Kelli,Rogers,,SOCW,5306,8,23,5,0,0,1,0,0,0,0,0,0,29
2024 - 2025,2025 Spring,GRAD,GRAD,Kelli,Rogers,,SOCW,5306,21,21,5,0,0,3,0,0,0,1,0,0,30
2024 - 2025,2025 Spring,GRAD,GRAD,Chandra,Thompson-Donahue,,SOCW,5307,1,10,1,0,0,0,0,0,0,0,0,0,11
2024 - 2025,2025 Spring,GRAD,GRAD,Elisha,Tones,,SOCW,5307,2,22,6,1,0,0,0,0,0,1,0,0,30
2024 - 2025,2025 Spring,GRAD,GRAD,Alaiyia,Williams,,SOCW,5307,3,24,2,1,0,1,0,0,0,2,0,0,30
2024 - 2025,2025 Spring,GRAD,GRAD,Alaiyia,Williams,,SOCW,5307,4,23,3,0,1,0,0,0,0,2,0,0,29
2024 - 2025,2025 Spring,GRAD,GRAD,Patrice,Green,,SOCW,5307,6,27,3,0,0,0,0,0,0,0,0,0,30
2024 - 2025,2025 Spring,GRAD,GRAD,Mia,Kirby,,SOCW,5307,7,28,0,0,0,0,0,0,0,2,0,0,30
2024 - 2025,2025 Spring,GRAD,GRAD,Mia,Kirby,,SOCW,5307,8,28,1,0,0,0,0,0,0,1,0,0,30
2024 - 2025,2025 Spring,GRAD,GRAD,Mary Elizabeth,Kopsovich,,SOCW,5307,12,12,3,0,0,0,0,0,0,0,0,0,15
2024 - 2025,2025 Spring,GRAD,GRAD,Mary Elizabeth,Kopsovich,,SOCW,5307,13,21,5,0,0,0,0,0,0,0,0,0,26
2024 - 2025,2025 Spring,GRAD,GRAD,Yao,Wang,,SOCW,5308,1,7,0,0,0,0,0,0,0,0,0,0,7
2024 - 2025,2025 Spring,GRAD,GRAD,Gabrielle,Scott,,SOCW,5308,2,24,8,0,0,0,0,0,0,2,0,0,34
2024 - 2025,2025 Spring,GRAD,GRAD,Marcela,Nava,,SOCW,5308,3,19,4,0,0,1,0,0,0,0,0,0,24
2024 - 2025,2025 Spring,GRAD,GRAD,Marcela,Nava,,SOCW,5308,4,5,1,1,0,0,0,0,0,1,0,0,8
2024 - 2025,2025 Spring,GRAD,GRAD,Don,Kelly,,SOCW,5308,5,28,2,0,0,0,0,0,0,4,0,0,34
2024 - 2025,2025 Spring,GRAD,GRAD,Michael,Bennett,,SOCW,5311,1,17,8,2,0,0,0,0,0,2,0,0,29
2024 - 2025,2025 Spring,GRAD,GRAD,Shamila,Sivakumaran,,SOCW,5311,3,19,4,0,1,1,0,0,0,2,0,0,27
2024 - 2025,2025 Spring,GRAD,GRAD,Leah,Wilson,,SOCW,5311,4,15,1,0,0,2,0,0,0,0,0,0,18
2024 - 2025,2025 Spring,GRAD,GRAD,Leah,Wilson,,SOCW,5311,20,26,2,0,0,0,0,0,0,1,0,0,29
2024 - 2025,2025 Spring,GRAD,GRAD,Jolynne,Batchelor,,SOCW,5311,21,24,1,1,0,1,0,0,0,1,0,0,28
2024 - 2025,2025 Spring,GRAD,GRAD,Jolynne,Batchelor,,SOCW,5311,22,24,2,0,0,0,0,0,0,1,0,0,27
2024 - 2025,2025 Spring,GRAD,GRAD,Emarely,Rosa Davila,,SOCW,5311,23,8,2,2,0,0,0,0,0,1,0,0,13
2024 - 2025,2025 Spring,GRAD,GRAD,Emarely,Rosa Davila,,SOCW,5311,25,5,1,0,0,1,0,0,0,1,0,0,8
2024 - 2025,2025 Spring,GRAD,GRAD,Ann,Hunt,,SOCW,5312,1,8,8,1,0,4,0,0,0,2,0,0,23
2024 - 2025,2025 Spring,GRAD,GRAD,Kristin,Mapson,,SOCW,5313,11,19,8,0,0,0,0,0,0,0,0,0,27
2024 - 2025,2025 Spring,GRAD,GRAD,Kristin,Mapson,,SOCW,5313,12,12,5,2,0,4,1,0,0,3,0,0,27
